,step,value
217,118,7.604961395263672
218,119,7.592661380767822
219,120,7.490187644958496
220,121,7.427850723266602
221,122,7.490795135498047
222,123,7.6702165603637695
223,124,7.433016777038574
224,125,7.72395133972168
225,126,7.334283828735352
226,127,7.58120584487915
227,128,7.425707817077637
228,129,7.6312174797058105
229,130,7.333223342895508
230,131,7.702520370483398
231,132,7.499205112457275
232,133,7.551875114440918
233,134,7.789899826049805
234,135,7.544281959533691
235,136,7.680691719055176
236,137,7.353933334350586
237,138,7.2207841873168945
238,139,7.610472679138184
239,140,7.517036437988281
240,141,7.436282157897949
241,142,7.336825847625732
242,143,7.355729103088379
243,144,7.19489049911499
244,145,7.623017311096191
245,146,7.252871036529541
246,147,7.343334674835205
247,148,7.579777240753174
248,149,7.278085708618164
249,150,7.348553657531738
250,151,7.247167587280273
251,152,7.426461219787598
252,153,7.627950191497803
253,154,7.283787727355957
254,155,7.637535095214844
255,156,7.441655158996582
256,157,7.183809280395508
257,158,7.407144546508789
258,159,7.421549320220947
259,160,7.418175220489502
260,161,7.345188140869141
261,162,7.548188209533691
262,163,7.220837593078613
263,164,7.273965358734131
264,165,7.259561538696289
265,166,7.35076904296875
266,167,7.559878349304199
267,168,7.44173526763916
268,169,7.245515823364258
269,170,7.290676116943359
270,171,7.38016939163208
271,172,7.5404133796691895
272,173,7.235152244567871
273,174,7.233597278594971
274,175,7.257471561431885
275,176,7.405435085296631
276,177,7.213225364685059
277,178,7.657858371734619
278,179,7.586886882781982
279,180,7.433032035827637
280,181,7.252741813659668
281,182,7.210402488708496
282,183,7.5144124031066895
283,184,7.4936137199401855
284,185,7.445258140563965
285,186,7.446777820587158
286,187,7.391057014465332
287,188,7.468719482421875
288,189,7.0816545486450195
289,190,7.278118133544922
290,191,7.398895740509033
291,192,7.36964750289917
292,193,7.438548564910889
293,194,7.202889919281006
294,195,7.346799850463867
295,196,7.264071464538574
296,197,7.427861213684082
297,198,7.2909016609191895
298,199,7.428646564483643
299,200,7.251882553100586
